id,name,sort order,item type,properties,slots,level,effect,e value,fire,earth,water,wind,categories,equip size,character,HP,MP,ATK,DEF,SPD,Gather,Drop,Note,EN Name,EN Description,JA Name,JA Description
383,alto-cloth,248,Synthesis,"mp-10,parameters-5,hp-25,",2,23,50,15,,1,,1,"fabric,,,",,",,,,,,,,,,,",,,,,,,,,Alto Cloth,"Cloth that's balanced for breathability, softness, and strength. Clothing made with Alto Cloth doesn't tear easily, and isn't too bulky, making it a necessity for explorers.",アルトクロス,通気性、柔軟性、強度、すべてのバランスが取れた布。アルトクロスで作った洋服は破れにくく、かさばらないため、探険家たちの旅の必需品になっている
384,scale-cloth,249,Synthesis,"hp-15,attack-defense-enhance,parameters-7,",3,30,50,20,1,,,1,"fabric,,,",,",,,,,,,,,,,",,,,,,,,,Scale Cloth,"Cloth made through special processing of animal pelts. It has poor breathability, but it's very tough, and also lighter than armor, making it popular among adventurers who want to travel light.",スケイルクロス,動物の皮を用いて特殊な加工を施した布。通気性は悪いがとても丈夫で、鎧と比べて軽いため、身軽に移動したい冒険家には人気がある
385,velvetis,250,Synthesis,"mp-15,effect-power-increase-plus-plus,defense-speed-enhance,",2,40,50,10,1,1,1,1,"fabric,,,",,",,,,,,,,,,,",,,,,,,,,Velvetis,"Mysterious cloth that has a feeling of divine power. This ultimate cloth repels fire and water, while not allowing cold or wind to pass through. It's difficult to process, and there are few who can work with it.",ヴェルヴェティス,神秘の力を感じられる不思議な布。炎や水を弾き、冷気や風を通さない究極の布地。加工が難しく、扱える技術を持った者は少ない
386,lumber,251,Synthesis,"speed-5,defense-5,attack-power-5,",1,4,50,5,,1,1,,"wood,,,",,",,,,,,,,,,,",,,,,,,,,Lumber,Lumber that can be obtained for cheap. It's well established in Stellard among those who dabble in woodworking on the weekend.,ティンバー,安価で手に入る木材。本棚を作ったり、日曜大工をしたりするのがステラードの休日の過ごし方として定着している
387,palma-wood,252,Synthesis,"effect-power-increase,attack-power-5,damage-absorb,",1,15,50,10,,1,1,,"wood,,,",,",,,,,,,,,,,",,,,,,,,,Palma Wood,"Lumber made from processed Palma trees. Its uniformity, made from a single type of wood, makes it popular, and is commonly used to make tables and instruments.",パルマウッド,パルマの木を加工して作った木材。１種類の木から作られた統一感が人気で、テーブルのほか楽器などにも使われる
388,mixed-wood,253,Synthesis,"skill-power-5,cause-poison,cause-weakness,",2,20,50,15,,1,1,,"wood,,,",,",,,,,,,,,,,",,,,,,,,,Mixed Wood,"Composite lumber made from several types of wood. It's tough, but weak to moisture. It requires a knack to work with, so it's not very popular.",ミクスウッド,複数の木々を加工した合成木材。強度は高いが、湿気に弱い。少しクセのある木材であり、街の人々からの人気はイマイチ
389,alto-wood,254,Synthesis,"hp-absorb,cause-blindness,skill-power-7,",2,28,50,15,,1,1,,"wood,,,",,",,,,,,,,,,,",,,,,,,,,Alto Wood,"A highly versatile lumber with a good balance between strength and flexibility. It's used for furniture, and also supports in houses and roofs.",アルトウッド,強度と柔軟性とバランスが取れた汎用性の高い木材。家具はもちろん、家の柱や屋根などにも使われる
390,mystix,255,Synthesis,"speed-10,consumption-15,attack-enhance,",3,40,50,10,,1,1,1,"wood,,,",,",,,,,,,,,,,",,,,,,,,,Mystix,"Lumber that's surprisingly flexible. This strange lumber is able to mitigate impacts by deforming itself, and is often used to make paddles for ships.",ミスティクス,驚くほどの柔軟性を持った木材。変形することで衝撃を緩和する変わった材質が特徴で、舟のパドルなどに使われることもある
391,yggdras,256,Synthesis,"cause-slow,attack-speed-enhance,skill-boost,",2,45,50,10,1,1,1,1,"wood,,,",,",,,,,,,,,,,",,,,,,,,,Yggdras,"Divine lumber that emits a faint light. It does not burn, and does not change shape with temperature. It's said that it's made from mythical trees.",ユグドラス,淡い光を放つ神秘的な木材。燃えることがなく、湿気によって変形することもないという幻の木を加工したものだと言われている
438,stone-coin,257,Synthesis,"transfer-pp-5,all-stats-5,consumption-15,",0,70,50,25,1,1,1,1,"accessory,,,",,"stera,lotte,kortes,wilbell,jurie,miruca,keithgriff,homura,escha,solle,logy,ayesha",7,7,7,7,7,,,,Stone Coin,A coin made out of a pretty stone that once circulated a long time ago. It has mysterious powers and shines in different ways depending on how it was made.,貴石のコイン,いつの時代のものか誰も知らないほど昔に流通していたとされる、きれいな石で出来た通貨。太古の不思議な力が秘められており、作り方によって異なる輝きを放つ
439,heart-of-fire,258,Synthesis,"transfer-pp-5,all-stats-5,consumption-15,",0,70,50,25,1,1,1,1,"accessory,,,",,"stera,lotte,kortes,wilbell,jurie,miruca,keithgriff,homura,escha,solle,logy,ayesha",40,,,,,,,,Heart of Fire,A flaming color metal created by the lost art. It has mysterious powers and has different properties depending on how it was made.,灼熱の心臓,失われた技術の粋を結集して作られた、燃えるような色をした金属の動力回路。太古の不思議な力が秘められており、作り方によって異なる作用を発生させる
440,planet-sphere,259,Synthesis,"transfer-pp-5,consumption-10,effect-power-increase-plus-plus,",0,80,50,25,1,1,1,1,"accessory,,,",,"stera,lotte,kortes,wilbell,jurie,miruca,keithgriff,homura,escha,solle,logy,ayesha",,,30,,,,,,Planet Sphere,A stone slab covered by a clear sphere with ancient writings inscribed on it. The stone slab has mysterious powers and will call out different spirits.,プラネットスフィア,解読不能な文字列が刻まれた石版が、透明な球体に包まれている何かの模型。太古の不思議な力が秘められており、作り方によって異なる言霊を呼び覚ます
441,chronicle-shield,260,Synthesis,"transfer-pp-5,skill-power-5,consumption-20,",0,80,50,25,1,1,1,1,"accessory,,,",,"stera,lotte,kortes,wilbell,jurie,miruca,keithgriff,homura,escha,solle,logy,ayesha",,,,30,,,,,Chronicle Shield,Shield made from a substance that is from another dimension. It has mysterious powers and will create different barriers depending on how it was made.,クロニクルシールド,時空を超えて存在し続ける、謎の物質で生成された盾。太古の不思議な力が秘められており、作り方によって異なる障壁を生み出し、使用者を守護する
442,escape-jewel,261,Synthesis,"transfer-pp-5,consumption-10,effect-power-increase-plus-plus,",0,90,50,25,1,1,1,1,"accessory,,,",,"stera,lotte,kortes,wilbell,jurie,miruca,keithgriff,homura,escha,solle,logy,ayesha",,,,,30,,,,Escape Jewel,Accessory made by an animal fur that went extinct. It has mysterious powers and gives different blessings depending on how it was made.,逃げ足のアクセ,今の時代には存在しない生物の毛を使って作られた、神秘的な装飾品。太古の不思議な力が秘められており、作り方によって異なる祝福を与えてくれる
443,thunder-outfit,262,Synthesis,"transfer-pp-5,skill-power-5,consumption-20,",0,90,50,25,1,1,1,1,"accessory,,,",,"stera,lotte,kortes,wilbell,jurie,miruca,keithgriff,homura,escha,solle,logy,ayesha",,,10,10,10,,,,Thunder Outfit,Cloth made by weaving light. The cloth has mysterious powers and will bring out different properties depending on how it was made.,雷神のころも,光を集めて織り上げられた布を使って作られた、雷神のまとう衣。太古の不思議な力が秘められており、作り方によって異なる能力を引き出してくれる
444,divine-soul,263,Synthesis,"transfer-pp-7,consumption-15,all-stats-7,",0,90,50,25,1,1,1,1,"accessory,,,",,"stera,lotte,kortes,wilbell,jurie,miruca,keithgriff,homura,escha,solle,logy,ayesha",,40,,,,,,,Divine Soul,Accessory made from stones that were purified with a thousand souls' prayers. It has mysterious powers and causes different miracles depending on how it was made.,ソウルディバイン,千の魂の祈りを捧げて清められた石を組み合わせて作られた首飾り。太古の不思議な力が秘められており、作り方によって異なる奇跡を持ち主にもたらしてくれる
363,leather-gloves,264,Synthesis,"transfer-pp-3,effect-power-increase,all-stats-5,",1,10,50,20,,1,,,"accessory,pelt,,",,"stera,lotte,kortes,wilbell,jurie,miruca,keithgriff,homura,escha,solle,logy,ayesha",,,,,,,,,Leather Gloves,"Leather gloves without any notable properties. Because of this, the ease of use can vary greatly, depending on the skill of the maker.",レザーグローブ,何の変哲もない革手袋。特徴がないゆえに、それを作ったものの技術によって使いやすさが変わる
176,leather-boots,265,Synthesis,"transfer-pp-3,speed-10,mp-15,",1,16,50,25,,,,1,"accessory,pelt,,",,"stera,lotte,kortes,wilbell,jurie,miruca,keithgriff,homura,escha,solle,logy,ayesha",,,,,,,,,Leather Boots,"Leather boots. Explorers and treasure hunters have a preference for long boots, so the sand from the Sea doesn't find its way inside.",レザーブーツ,革製のブーツ。探険家やトレジャーハンターは柔らかい砂の海に足を取られないために丈の長い靴を好む傾向がある
364,aroma-pouch,266,Synthesis,"transfer-pp-3,speed-10,mp-15,",2,29,50,30,,,,1,"accessory,aroma,,",,"stera,lotte,kortes,wilbell,jurie,miruca,keithgriff,homura,escha,solle,logy,ayesha",,,,,,,,,Aroma Pouch,"A bag filled with aromatic herbs and extracts. Its long lasting, soothing fragrance makes it a very popular gift item.",アロマポーチ,香草の成分を抽出したアロマを袋詰めにしたもの。長く続く癒やしの香りは贈り物としても大人気
365,angel-ribbon,267,Synthesis,"transfer-pp-3,skill-power-5,all-stats-5,",2,23,50,45,,,,1,"accessory,cloth,,",,"stera,lotte,kortes,wilbell,jurie,miruca,keithgriff,homura,escha,solle,logy,ayesha",,,,,,,,,Angel Ribbon,"Ribbons have long been popular as accessories among women, but this Angel Ribbon is well received among homunculi as well. The main secret to its success is the fact that it's shiny.",エンゼルリボン,長年、女性のための装飾品だったリボンだが、このエンゼルリボンはホムンクルスにも受け入れられた。主にきらきらと輝いているのが人気の秘密だという
366,feather-ornament,268,Synthesis,"transfer-pp-3,effect-power-increase,all-stats-5,",1,43,50,40,,,,1,"accessory,,,",,"stera,lotte,kortes,wilbell,jurie,miruca,keithgriff,homura,escha,solle,logy,ayesha",,,,,,,,,Feather Ornament,"An accessory using an animal feather. It originated with wives of adventurers praying for the safe return of their husbands, much like the movement of migratory birds.",羽根飾りのアクセ,動物の羽をモチーフにした装飾品。探険家の夫を持つ妻たちが、渡り鳥のように自分の所へ無事帰ってきてほしいという願いを込めて、贈り物にしたのが起源である
367,blue-crystal-ring,269,Synthesis,"transfer-pp-5,all-stats-5,consumption-15,",2,48,50,15,,1,1,1,"accessory,jewel,,",,"stera,lotte,kortes,wilbell,jurie,miruca,keithgriff,homura,escha,solle,logy,ayesha",,,,,,,,,Blue Crystal Ring,A ring made from a crystal filled with magic power. It's said that the crystals crafted by top class artisans contain the power of water spirits.,蒼水晶の指輪,魔力を込めた水晶の指輪。一流の職人が作った水晶の指輪には水の精霊の力が宿ると言われるほど神秘的な装飾品である
177,gauntlet,270,Synthesis,"transfer-pp-5,all-stats-5,consumption-15,",1,32,50,25,,1,,,"accessory,metal,,",,"stera,lotte,kortes,wilbell,jurie,miruca,keithgriff,homura,escha,solle,logy,ayesha",,,,,,,,,Gauntlet,"Iron gauntlets. It's equipment for treasure hunters, and is indispensable for dangerous adventures. This popular item always sells well on the market.",ガントレット,鉄製の小手。トレジャーハンター御用達の装具で、危険な冒険にはかかせない一品。いつも売れ行きの良い人気商品
